page_id,property_name,property_type,value
pg_q_0251,Difficulty,select,medium
pg_q_0251,Time Seconds,number,131
pg_q_0251,Domain Weight %,number,8
pg_q_0252,Category,select,wounds
pg_q_0252,Module,select,M6
pg_q_0252,Correct,checkbox,true
pg_q_0252,Difficulty,select,easy
pg_q_0252,Time Seconds,number,88
pg_q_0252,Domain Weight %,number,8
pg_q_0253,Category,select,wounds
pg_q_0253,Module,select,M6
pg_q_0253,Correct,checkbox,true
pg_q_0253,Difficulty,select,medium
pg_q_0253,Time Seconds,number,136
pg_q_0253,Domain Weight %,number,8
pg_q_0254,Category,select,wounds
pg_q_0254,Module,select,M6
pg_q_0254,Correct,checkbox,true
pg_q_0254,Difficulty,select,medium
pg_q_0254,Time Seconds,number,145
pg_q_0254,Domain Weight %,number,8
pg_q_0255,Category,select,wounds
pg_q_0255,Module,select,M6
pg_q_0255,Correct,checkbox,true
pg_q_0255,Difficulty,select,medium
pg_q_0255,Time Seconds,number,139
pg_q_0255,Domain Weight %,number,8
pg_q_0256,Category,select,wounds
pg_q_0256,Module,select,M6
pg_q_0256,Correct,checkbox,true
pg_q_0256,Difficulty,select,medium
pg_q_0256,Time Seconds,number,160
pg_q_0256,Domain Weight %,number,8
pg_q_0257,Category,select,wounds
pg_q_0257,Module,select,M6
pg_q_0257,Correct,checkbox,true
pg_q_0257,Difficulty,select,medium
pg_q_0257,Time Seconds,number,184
pg_q_0257,Domain Weight %,number,8
pg_q_0258,Category,select,wounds
pg_q_0258,Module,select,M6
pg_q_0258,Correct,checkbox,true
pg_q_0258,Difficulty,select,medium
pg_q_0258,Time Seconds,number,90
pg_q_0258,Domain Weight %,number,8
pg_q_0259,Category,select,wounds
pg_q_0259,Module,select,M6
pg_q_0259,Correct,checkbox,true
pg_q_0259,Difficulty,select,medium
pg_q_0259,Time Seconds,number,104
pg_q_0259,Domain Weight %,number,8
pg_q_0260,Category,select,wounds
pg_q_0260,Module,select,M6
pg_q_0260,Correct,checkbox,true
pg_q_0260,Difficulty,select,hard
pg_q_0260,Time Seconds,number,73
pg_q_0260,Domain Weight %,number,8
pg_q_0261,Category,select,wounds
pg_q_0261,Module,select,M6
pg_q_0261,Correct,checkbox,true
pg_q_0261,Difficulty,select,easy
pg_q_0261,Time Seconds,number,110
pg_q_0261,Domain Weight %,number,8
pg_q_0262,Category,select,wounds
pg_q_0262,Module,select,M6
pg_q_0262,Correct,checkbox,true
pg_q_0262,Difficulty,select,hard
pg_q_0262,Time Seconds,number,177
pg_q_0262,Domain Weight %,number,8
pg_q_0263,Category,select,wounds
pg_q_0263,Module,select,M6
pg_q_0263,Correct,checkbox,true
pg_q_0263,Difficulty,select,easy
pg_q_0263,Time Seconds,number,100
pg_q_0263,Domain Weight %,number,8
pg_q_0264,Category,select,wounds
pg_q_0264,Module,select,M6
pg_q_0264,Correct,checkbox,true
pg_q_0264,Difficulty,select,easy
pg_q_0264,Time Seconds,number,74
pg_q_0264,Domain Weight %,number,8
pg_q_0265,Category,select,wounds
pg_q_0265,Module,select,M6
pg_q_0265,Correct,checkbox,true
pg_q_0265,Difficulty,select,hard
pg_q_0265,Time Seconds,number,180
pg_q_0265,Domain Weight %,number,8
pg_q_0266,Category,select,wounds
pg_q_0266,Module,select,M6
pg_q_0266,Correct,checkbox,true
pg_q_0266,Difficulty,select,medium
pg_q_0266,Time Seconds,number,74
pg_q_0266,Domain Weight %,number,8
pg_q_0267,Category,select,wounds
pg_q_0267,Module,select,M6
pg_q_0267,Correct,checkbox,true
pg_q_0267,Difficulty,select,easy
pg_q_0267,Time Seconds,number,57
pg_q_0267,Domain Weight %,number,8
pg_q_0268,Category,select,wounds
pg_q_0268,Module,select,M6
pg_q_0268,Correct,checkbox,true
pg_q_0268,Difficulty,select,medium
pg_q_0268,Time Seconds,number,60
pg_q_0268,Domain Weight %,number,8
pg_q_0269,Category,select,wounds
pg_q_0269,Module,select,M6
pg_q_0269,Correct,checkbox,true
pg_q_0269,Difficulty,select,medium
pg_q_0269,Time Seconds,number,57
pg_q_0269,Domain Weight %,number,8
pg_q_0270,Category,select,wounds
pg_q_0270,Module,select,M6
pg_q_0270,Correct,checkbox,true
pg_q_0270,Difficulty,select,hard
pg_q_0270,Time Seconds,number,161
pg_q_0270,Domain Weight %,number,8
pg_q_0271,Category,select,wounds
pg_q_0271,Module,select,M6
pg_q_0271,Correct,checkbox,true
pg_q_0271,Difficulty,select,hard
pg_q_0271,Time Seconds,number,53
pg_q_0271,Domain Weight %,number,8
pg_q_0272,Category,select,wounds
pg_q_0272,Module,select,M6
pg_q_0272,Correct,checkbox,true
pg_q_0272,Difficulty,select,hard
pg_q_0272,Time Seconds,number,161
pg_q_0272,Domain Weight %,number,8
pg_q_0273,Category,select,wounds
pg_q_0273,Module,select,M6
pg_q_0273,Correct,checkbox,true
pg_q_0273,Difficulty,select,medium
pg_q_0273,Time Seconds,number,103
pg_q_0273,Domain Weight %,number,8
pg_q_0274,Category,select,wounds
pg_q_0274,Module,select,M6
pg_q_0274,Correct,checkbox,true
pg_q_0274,Difficulty,select,medium
pg_q_0274,Time Seconds,number,78
pg_q_0274,Domain Weight %,number,8
pg_q_0275,Category,select,wounds
pg_q_0275,Module,select,M6
pg_q_0275,Correct,checkbox,true
pg_q_0275,Difficulty,select,easy
pg_q_0275,Time Seconds,number,116
pg_q_0275,Domain Weight %,number,8
pg_q_0276,Category,select,wounds
pg_q_0276,Module,select,M6
pg_q_0276,Correct,checkbox,true
pg_q_0276,Difficulty,select,hard
pg_q_0276,Time Seconds,number,186
pg_q_0276,Domain Weight %,number,8
pg_q_0277,Category,select,wounds
pg_q_0277,Module,select,M6
pg_q_0277,Correct,checkbox,true
pg_q_0277,Difficulty,select,medium
pg_q_0277,Time Seconds,number,97
pg_q_0277,Domain Weight %,number,8
pg_q_0278,Category,select,wounds
pg_q_0278,Module,select,M6
pg_q_0278,Correct,checkbox,true
pg_q_0278,Difficulty,select,easy
pg_q_0278,Time Seconds,number,74
pg_q_0278,Domain Weight %,number,8
pg_q_0279,Category,select,wounds
pg_q_0279,Module,select,M6
pg_q_0279,Correct,checkbox,true
pg_q_0279,Difficulty,select,easy
pg_q_0279,Time Seconds,number,181
pg_q_0279,Domain Weight %,number,8
pg_q_0280,Category,select,wounds
pg_q_0280,Module,select,M6
pg_q_0280,Correct,checkbox,true
pg_q_0280,Difficulty,select,easy
pg_q_0280,Time Seconds,number,93
pg_q_0280,Domain Weight %,number,8
pg_q_0281,Category,select,wounds
pg_q_0281,Module,select,M6
pg_q_0281,Correct,checkbox,true
pg_q_0281,Difficulty,select,hard
pg_q_0281,Time Seconds,number,186
pg_q_0281,Domain Weight %,number,8
pg_q_0282,Category,select,wounds
pg_q_0282,Module,select,M6
pg_q_0282,Correct,checkbox,true
pg_q_0282,Difficulty,select,easy
pg_q_0282,Time Seconds,number,67
pg_q_0282,Domain Weight %,number,8
pg_q_0283,Category,select,wounds
pg_q_0283,Module,select,M6
pg_q_0283,Correct,checkbox,true
pg_q_0283,Difficulty,select,easy
pg_q_0283,Time Seconds,number,101
pg_q_0283,Domain Weight %,number,8
pg_q_0284,Category,select,wounds
pg_q_0284,Module,select,M6
pg_q_0284,Correct,checkbox,true
pg_q_0284,Difficulty,select,medium
pg_q_0284,Time Seconds,number,186
pg_q_0284,Domain Weight %,number,8
pg_q_0285,Category,select,wounds
pg_q_0285,Module,select,M6
pg_q_0285,Correct,checkbox,true
pg_q_0285,Difficulty,select,medium
pg_q_0285,Time Seconds,number,172
pg_q_0285,Domain Weight %,number,8
pg_q_0286,Category,select,wounds
pg_q_0286,Module,select,M6
pg_q_0286,Correct,checkbox,true
pg_q_0286,Difficulty,select,easy
pg_q_0286,Time Seconds,number,117
pg_q_0286,Domain Weight %,number,8
pg_q_0287,Category,select,wounds
pg_q_0287,Module,select,M6
pg_q_0287,Correct,checkbox,true
pg_q_0287,Difficulty,select,easy
pg_q_0287,Time Seconds,number,178
pg_q_0287,Domain Weight %,number,8
pg_q_0288,Category,select,wounds
pg_q_0288,Module,select,M6
pg_q_0288,Correct,checkbox,true
pg_q_0288,Difficulty,select,easy
pg_q_0288,Time Seconds,number,81
pg_q_0288,Domain Weight %,number,8
pg_q_0289,Category,select,wounds
pg_q_0289,Module,select,M6
pg_q_0289,Correct,checkbox,false
pg_q_0289,Difficulty,select,easy
pg_q_0289,Time Seconds,number,141
pg_q_0289,Domain Weight %,number,8
pg_q_0290,Category,select,wounds
pg_q_0290,Module,select,M6
pg_q_0290,Correct,checkbox,false
pg_q_0290,Difficulty,select,medium
pg_q_0290,Time Seconds,number,104
pg_q_0290,Domain Weight %,number,8
pg_q_0291,Category,select,wounds
pg_q_0291,Module,select,M6
pg_q_0291,Correct,checkbox,false
pg_q_0291,Difficulty,select,medium
pg_q_0291,Time Seconds,number,39
pg_q_0291,Domain Weight %,number,8
pg_q_0292,Category,select,wounds
pg_q_0292,Module,select,M6
pg_q_0292,Correct,checkbox,false
pg_q_0292,Difficulty,select,medium
pg_q_0292,Time Seconds,number,114
pg_q_0292,Domain Weight %,number,8
pg_q_0293,Category,select,wounds
pg_q_0293,Module,select,M6
pg_q_0293,Correct,checkbox,false
pg_q_0293,Difficulty,select,easy
pg_q_0293,Time Seconds,number,42
pg_q_0293,Domain Weight %,number,8
pg_q_0294,Category,select,wounds
pg_q_0294,Module,select,M6
pg_q_0294,Correct,checkbox,false
pg_q_0294,Difficulty,select,medium
pg_q_0294,Time Seconds,number,79
pg_q_0294,Domain Weight %,number,8
pg_q_0295,Category,select,wounds
pg_q_0295,Module,select,M6
pg_q_0295,Correct,checkbox,false
pg_q_0295,Difficulty,select,easy
pg_q_0295,Time Seconds,number,49
pg_q_0295,Domain Weight %,number,8
pg_q_0296,Category,select,wounds
pg_q_0296,Module,select,M6
pg_q_0296,Correct,checkbox,false
pg_q_0296,Difficulty,select,medium
pg_q_0296,Time Seconds,number,64
pg_q_0296,Domain Weight %,number,8
pg_q_0297,Category,select,wounds
pg_q_0297,Module,select,M6
pg_q_0297,Correct,checkbox,false
pg_q_0297,Difficulty,select,hard
pg_q_0297,Time Seconds,number,151
pg_q_0297,Domain Weight %,number,8
pg_q_0298,Category,select,wounds
pg_q_0298,Module,select,M6
pg_q_0298,Correct,checkbox,false
pg_q_0298,Difficulty,select,hard
pg_q_0298,Time Seconds,number,119
pg_q_0298,Domain Weight %,number,8
pg_q_0299,Category,select,wounds
pg_q_0299,Module,select,M6
pg_q_0299,Correct,checkbox,false
pg_q_0299,Difficulty,select,easy
pg_q_0299,Time Seconds,number,163
pg_q_0299,Domain Weight %,number,8
pg_q_0300,Category,select,wounds
pg_q_0300,Module,select,M6
pg_q_0300,Correct,checkbox,false
pg_q_0300,Difficulty,select,easy
pg_q_0300,Time Seconds,number,87
pg_q_0300,Domain Weight %,number,8
pg_q_0301,Category,select,wounds
pg_q_0301,Module,select,M6
pg_q_0301,Correct,checkbox,false
pg_q_0301,Difficulty,select,easy
pg_q_0301,Time Seconds,number,85
pg_q_0301,Domain Weight %,number,8
pg_q_0302,Category,select,wounds
pg_q_0302,Module,select,M6
pg_q_0302,Correct,checkbox,false
pg_q_0302,Difficulty,select,easy
pg_q_0302,Time Seconds,number,150
pg_q_0302,Domain Weight %,number,8
pg_q_0303,Category,select,wounds
pg_q_0303,Module,select,M6
pg_q_0303,Correct,checkbox,false
pg_q_0303,Difficulty,select,hard
pg_q_0303,Time Seconds,number,69
pg_q_0303,Domain Weight %,number,8
pg_q_0304,Category,select,wounds
pg_q_0304,Module,select,M6
pg_q_0304,Correct,checkbox,false
pg_q_0304,Difficulty,select,hard
pg_q_0304,Time Seconds,number,113
pg_q_0304,Domain Weight %,number,8
pg_q_0305,Category,select,splinting_orthotics
pg_q_0305,Module,select,M7
pg_q_0305,Correct,checkbox,true
pg_q_0305,Difficulty,select,medium
pg_q_0305,Time Seconds,number,158
pg_q_0305,Domain Weight %,number,12
pg_q_0306,Category,select,splinting_orthotics
pg_q_0306,Module,select,M7
pg_q_0306,Correct,checkbox,true
pg_q_0306,Difficulty,select,hard
pg_q_0306,Time Seconds,number,165
pg_q_0306,Domain Weight %,number,12
pg_q_0307,Category,select,splinting_orthotics
pg_q_0307,Module,select,M7
pg_q_0307,Correct,checkbox,true
pg_q_0307,Difficulty,select,easy
pg_q_0307,Time Seconds,number,190
pg_q_0307,Domain Weight %,number,12
pg_q_0308,Category,select,splinting_orthotics
pg_q_0308,Module,select,M7
pg_q_0308,Correct,checkbox,true
pg_q_0308,Difficulty,select,medium
pg_q_0308,Time Seconds,number,179
pg_q_0308,Domain Weight %,number,12
pg_q_0309,Category,select,splinting_orthotics
pg_q_0309,Module,select,M7
pg_q_0309,Correct,checkbox,true
pg_q_0309,Difficulty,select,hard
pg_q_0309,Time Seconds,number,120
pg_q_0309,Domain Weight %,number,12
pg_q_0310,Category,select,splinting_orthotics
pg_q_0310,Module,select,M7
pg_q_0310,Correct,checkbox,true
pg_q_0310,Difficulty,select,hard
pg_q_0310,Time Seconds,number,107
pg_q_0310,Domain Weight %,number,12
pg_q_0311,Category,select,splinting_orthotics
pg_q_0311,Module,select,M7
pg_q_0311,Correct,checkbox,true
pg_q_0311,Difficulty,select,hard
pg_q_0311,Time Seconds,number,108
pg_q_0311,Domain Weight %,number,12
pg_q_0312,Category,select,splinting_orthotics
pg_q_0312,Module,select,M7
pg_q_0312,Correct,checkbox,true
pg_q_0312,Difficulty,select,medium
pg_q_0312,Time Seconds,number,107
pg_q_0312,Domain Weight %,number,12
pg_q_0313,Category,select,splinting_orthotics
pg_q_0313,Module,select,M7
pg_q_0313,Correct,checkbox,true
pg_q_0313,Difficulty,select,medium
pg_q_0313,Time Seconds,number,75
pg_q_0313,Domain Weight %,number,12
pg_q_0314,Category,select,splinting_orthotics
pg_q_0314,Module,select,M7
pg_q_0314,Correct,checkbox,true
pg_q_0314,Difficulty,select,easy
pg_q_0314,Time Seconds,number,108
pg_q_0314,Domain Weight %,number,12
pg_q_0315,Category,select,splinting_orthotics
pg_q_0315,Module,select,M7
pg_q_0315,Correct,checkbox,true
pg_q_0315,Difficulty,select,hard
pg_q_0315,Time Seconds,number,61
pg_q_0315,Domain Weight %,number,12
pg_q_0316,Category,select,splinting_orthotics
pg_q_0316,Module,select,M7
pg_q_0316,Correct,checkbox,true
pg_q_0316,Difficulty,select,medium
pg_q_0316,Time Seconds,number,138
pg_q_0316,Domain Weight %,number,12
pg_q_0317,Category,select,splinting_orthotics
pg_q_0317,Module,select,M7
pg_q_0317,Correct,checkbox,true
pg_q_0317,Difficulty,select,hard
pg_q_0317,Time Seconds,number,127
pg_q_0317,Domain Weight %,number,12
pg_q_0318,Category,select,splinting_orthotics
pg_q_0318,Module,select,M7
pg_q_0318,Correct,checkbox,true
pg_q_0318,Difficulty,select,hard
pg_q_0318,Time Seconds,number,68
pg_q_0318,Domain Weight %,number,12
pg_q_0319,Category,select,splinting_orthotics
pg_q_0319,Module,select,M7
pg_q_0319,Correct,checkbox,true
pg_q_0319,Difficulty,select,easy
pg_q_0319,Time Seconds,number,80
pg_q_0319,Domain Weight %,number,12
pg_q_0320,Category,select,splinting_orthotics
pg_q_0320,Module,select,M7
pg_q_0320,Correct,checkbox,true
pg_q_0320,Difficulty,select,easy
pg_q_0320,Time Seconds,number,165
pg_q_0320,Domain Weight %,number,12
pg_q_0321,Category,select,splinting_orthotics
pg_q_0321,Module,select,M7
pg_q_0321,Correct,checkbox,true
pg_q_0321,Difficulty,select,medium
pg_q_0321,Time Seconds,number,148
pg_q_0321,Domain Weight %,number,12
pg_q_0322,Category,select,splinting_orthotics
pg_q_0322,Module,select,M7
pg_q_0322,Correct,checkbox,true
pg_q_0322,Difficulty,select,hard
pg_q_0322,Time Seconds,number,57
pg_q_0322,Domain Weight %,number,12
pg_q_0323,Category,select,splinting_orthotics
pg_q_0323,Module,select,M7
pg_q_0323,Correct,checkbox,true
pg_q_0323,Difficulty,select,easy
pg_q_0323,Time Seconds,number,57
pg_q_0323,Domain Weight %,number,12
pg_q_0324,Category,select,splinting_orthotics
pg_q_0324,Module,select,M7
pg_q_0324,Correct,checkbox,true
pg_q_0324,Difficulty,select,medium
pg_q_0324,Time Seconds,number,62
pg_q_0324,Domain Weight %,number,12
pg_q_0325,Category,select,splinting_orthotics
pg_q_0325,Module,select,M7
pg_q_0325,Correct,checkbox,true
pg_q_0325,Difficulty,select,hard
pg_q_0325,Time Seconds,number,149
pg_q_0325,Domain Weight %,number,12
pg_q_0326,Category,select,splinting_orthotics
pg_q_0326,Module,select,M7
pg_q_0326,Correct,checkbox,true
pg_q_0326,Difficulty,select,easy
pg_q_0326,Time Seconds,number,57
pg_q_0326,Domain Weight %,number,12
pg_q_0327,Category,select,splinting_orthotics
pg_q_0327,Module,select,M7
pg_q_0327,Correct,checkbox,true
pg_q_0327,Difficulty,select,medium
pg_q_0327,Time Seconds,number,83
pg_q_0327,Domain Weight %,number,12
pg_q_0328,Category,select,splinting_orthotics
pg_q_0328,Module,select,M7
pg_q_0328,Correct,checkbox,true
pg_q_0328,Difficulty,select,easy
pg_q_0328,Time Seconds,number,64
pg_q_0328,Domain Weight %,number,12
pg_q_0329,Category,select,splinting_orthotics
pg_q_0329,Module,select,M7
pg_q_0329,Correct,checkbox,true
pg_q_0329,Difficulty,select,medium
pg_q_0329,Time Seconds,number,167
pg_q_0329,Domain Weight %,number,12
pg_q_0330,Category,select,splinting_orthotics
pg_q_0330,Module,select,M7
pg_q_0330,Correct,checkbox,true
pg_q_0330,Difficulty,select,hard
pg_q_0330,Time Seconds,number,78
pg_q_0330,Domain Weight %,number,12
pg_q_0331,Category,select,splinting_orthotics
pg_q_0331,Module,select,M7
pg_q_0331,Correct,checkbox,true
pg_q_0331,Difficulty,select,easy
pg_q_0331,Time Seconds,number,74
pg_q_0331,Domain Weight %,number,12
pg_q_0332,Category,select,splinting_orthotics
pg_q_0332,Module,select,M7
pg_q_0332,Correct,checkbox,true
pg_q_0332,Difficulty,select,easy
pg_q_0332,Time Seconds,number,139
pg_q_0332,Domain Weight %,number,12
pg_q_0333,Category,select,splinting_orthotics
pg_q_0333,Module,select,M7
pg_q_0333,Correct,checkbox,true
pg_q_0333,Difficulty,select,easy
pg_q_0333,Time Seconds,number,187
pg_q_0333,Domain Weight %,number,12
pg_q_0334,Category,select,splinting_orthotics
pg_q_0334,Module,select,M7
pg_q_0334,Correct,checkbox,true
pg_q_0334,Difficulty,select,hard
pg_q_0334,Time Seconds,number,161
pg_q_0334,Domain Weight %,number,12
pg_q_0335,Category,select,splinting_orthotics
pg_q_0335,Module,select,M7
pg_q_0335,Correct,checkbox,true
pg_q_0335,Difficulty,select,medium
pg_q_0335,Time Seconds,number,42
pg_q_0335,Domain Weight %,number,12
pg_q_0336,Category,select,splinting_orthotics
pg_q_0336,Module,select,M7
pg_q_0336,Correct,checkbox,true
pg_q_0336,Difficulty,select,medium
pg_q_0336,Time Seconds,number,149
pg_q_0336,Domain Weight %,number,12
pg_q_0337,Category,select,splinting_orthotics
pg_q_0337,Module,select,M7
pg_q_0337,Correct,checkbox,true
pg_q_0337,Difficulty,select,medium
pg_q_0337,Time Seconds,number,74
pg_q_0337,Domain Weight %,number,12
pg_q_0338,Category,select,splinting_orthotics
pg_q_0338,Module,select,M7
pg_q_0338,Correct,checkbox,true
pg_q_0338,Difficulty,select,medium
pg_q_0338,Time Seconds,number,176
pg_q_0338,Domain Weight %,number,12
pg_q_0339,Category,select,splinting_orthotics
pg_q_0339,Module,select,M7
pg_q_0339,Correct,checkbox,true
pg_q_0339,Difficulty,select,hard
pg_q_0339,Time Seconds,number,78
pg_q_0339,Domain Weight %,number,12
pg_q_0340,Category,select,splinting_orthotics
pg_q_0340,Module,select,M7
pg_q_0340,Correct,checkbox,true
pg_q_0340,Difficulty,select,medium
pg_q_0340,Time Seconds,number,78
pg_q_0340,Domain Weight %,number,12
pg_q_0341,Category,select,splinting_orthotics
pg_q_0341,Module,select,M7
pg_q_0341,Correct,checkbox,true
pg_q_0341,Difficulty,select,easy
pg_q_0341,Time Seconds,number,44
pg_q_0341,Domain Weight %,number,12
pg_q_0342,Category,select,splinting_orthotics
pg_q_0342,Module,select,M7
pg_q_0342,Correct,checkbox,true
pg_q_0342,Difficulty,select,hard
pg_q_0342,Time Seconds,number,51
pg_q_0342,Domain Weight %,number,12
pg_q_0343,Category,select,splinting_orthotics
pg_q_0343,Module,select,M7
pg_q_0343,Correct,checkbox,true
pg_q_0343,Difficulty,select,medium
pg_q_0343,Time Seconds,number,107
pg_q_0343,Domain Weight %,number,12
pg_q_0344,Category,select,splinting_orthotics
pg_q_0344,Module,select,M7
pg_q_0344,Correct,checkbox,true
pg_q_0344,Difficulty,select,medium
pg_q_0344,Time Seconds,number,158
pg_q_0344,Domain Weight %,number,12
pg_q_0345,Category,select,splinting_orthotics
pg_q_0345,Module,select,M7
pg_q_0345,Correct,checkbox,true
pg_q_0345,Difficulty,select,medium
pg_q_0345,Time Seconds,number,40
pg_q_0345,Domain Weight %,number,12
pg_q_0346,Category,select,splinting_orthotics
pg_q_0346,Module,select,M7
pg_q_0346,Correct,checkbox,true
pg_q_0346,Difficulty,select,medium
pg_q_0346,Time Seconds,number,54
pg_q_0346,Domain Weight %,number,12
pg_q_0347,Category,select,splinting_orthotics
pg_q_0347,Module,select,M7
pg_q_0347,Correct,checkbox,true
pg_q_0347,Difficulty,select,easy
pg_q_0347,Time Seconds,number,80
pg_q_0347,Domain Weight %,number,12
pg_q_0348,Category,select,splinting_orthotics
pg_q_0348,Module,select,M7
pg_q_0348,Correct,checkbox,true
pg_q_0348,Difficulty,select,hard
pg_q_0348,Time Seconds,number,174
pg_q_0348,Domain Weight %,number,12
pg_q_0349,Category,select,splinting_orthotics
pg_q_0349,Module,select,M7
pg_q_0349,Correct,checkbox,true
pg_q_0349,Difficulty,select,easy
pg_q_0349,Time Seconds,number,72
pg_q_0349,Domain Weight %,number,12
pg_q_0350,Category,select,splinting_orthotics
pg_q_0350,Module,select,M7
pg_q_0350,Correct,checkbox,true
pg_q_0350,Difficulty,select,hard
pg_q_0350,Time Seconds,number,52
pg_q_0350,Domain Weight %,number,12
pg_q_0351,Category,select,splinting_orthotics
pg_q_0351,Module,select,M7
pg_q_0351,Correct,checkbox,true
pg_q_0351,Difficulty,select,medium
pg_q_0351,Time Seconds,number,44
pg_q_0351,Domain Weight %,number,12
pg_q_0352,Category,select,splinting_orthotics
pg_q_0352,Module,select,M7
pg_q_0352,Correct,checkbox,true
pg_q_0352,Difficulty,select,medium
pg_q_0352,Time Seconds,number,181
pg_q_0352,Domain Weight %,number,12
pg_q_0353,Category,select,splinting_orthotics
pg_q_0353,Module,select,M7
pg_q_0353,Correct,checkbox,true
pg_q_0353,Difficulty,select,medium
pg_q_0353,Time Seconds,number,44
pg_q_0353,Domain Weight %,number,12
pg_q_0354,Category,select,splinting_orthotics
pg_q_0354,Module,select,M7
pg_q_0354,Correct,checkbox,true
pg_q_0354,Difficulty,select,hard
pg_q_0354,Time Seconds,number,131
pg_q_0354,Domain Weight %,number,12
pg_q_0355,Category,select,splinting_orthotics
pg_q_0355,Module,select,M7
pg_q_0355,Correct,checkbox,true
pg_q_0355,Difficulty,select,easy
pg_q_0355,Time Seconds,number,85
pg_q_0355,Domain Weight %,number,12
pg_q_0356,Category,select,splinting_orthotics
pg_q_0356,Module,select,M7
pg_q_0356,Correct,checkbox,true
pg_q_0356,Difficulty,select,easy
pg_q_0356,Time Seconds,number,61
pg_q_0356,Domain Weight %,number,12
pg_q_0357,Category,select,splinting_orthotics
pg_q_0357,Module,select,M7
pg_q_0357,Correct,checkbox,false
pg_q_0357,Difficulty,select,hard
pg_q_0357,Time Seconds,number,91
pg_q_0357,Domain Weight %,number,12
pg_q_0358,Category,select,splinting_orthotics
pg_q_0358,Module,select,M7
pg_q_0358,Correct,checkbox,false
pg_q_0358,Difficulty,select,medium
pg_q_0358,Time Seconds,number,108
pg_q_0358,Domain Weight %,number,12
pg_q_0359,Category,select,splinting_orthotics
pg_q_0359,Module,select,M7
pg_q_0359,Correct,checkbox,false
pg_q_0359,Difficulty,select,hard
pg_q_0359,Time Seconds,number,80
pg_q_0359,Domain Weight %,number,12
pg_q_0360,Category,select,splinting_orthotics
pg_q_0360,Module,select,M7
pg_q_0360,Correct,checkbox,false
pg_q_0360,Difficulty,select,easy
pg_q_0360,Time Seconds,number,78
pg_q_0360,Domain Weight %,number,12
pg_q_0361,Category,select,splinting_orthotics
pg_q_0361,Module,select,M7
pg_q_0361,Correct,checkbox,false
pg_q_0361,Difficulty,select,medium
pg_q_0361,Time Seconds,number,147
pg_q_0361,Domain Weight %,number,12
pg_q_0362,Category,select,splinting_orthotics
pg_q_0362,Module,select,M7
pg_q_0362,Correct,checkbox,false
pg_q_0362,Difficulty,select,medium
pg_q_0362,Time Seconds,number,161
pg_q_0362,Domain Weight %,number,12
pg_q_0363,Category,select,splinting_orthotics
pg_q_0363,Module,select,M7
pg_q_0363,Correct,checkbox,false
pg_q_0363,Difficulty,select,hard
pg_q_0363,Time Seconds,number,113
pg_q_0363,Domain Weight %,number,12
pg_q_0364,Category,select,splinting_orthotics
pg_q_0364,Module,select,M7
pg_q_0364,Correct,checkbox,false
pg_q_0364,Difficulty,select,easy
pg_q_0364,Time Seconds,number,60
pg_q_0364,Domain Weight %,number,12
pg_q_0365,Category,select,splinting_orthotics
pg_q_0365,Module,select,M7
pg_q_0365,Correct,checkbox,false
pg_q_0365,Difficulty,select,medium
pg_q_0365,Time Seconds,number,170
pg_q_0365,Domain Weight %,number,12
pg_q_0366,Category,select,splinting_orthotics
pg_q_0366,Module,select,M7
pg_q_0366,Correct,checkbox,false
pg_q_0366,Difficulty,select,hard
pg_q_0366,Time Seconds,number,52
pg_q_0366,Domain Weight %,number,12
pg_q_0367,Category,select,pain_science
pg_q_0367,Module,select,M8
pg_q_0367,Correct,checkbox,true
pg_q_0367,Difficulty,select,medium
pg_q_0367,Time Seconds,number,167
pg_q_0367,Domain Weight %,number,6
pg_q_0368,Category,select,pain_science
pg_q_0368,Module,select,M8
pg_q_0368,Correct,checkbox,true
pg_q_0368,Difficulty,select,medium
pg_q_0368,Time Seconds,number,40
pg_q_0368,Domain Weight %,number,6
pg_q_0369,Category,select,pain_science
pg_q_0369,Module,select,M8
pg_q_0369,Correct,checkbox,true
pg_q_0369,Difficulty,select,easy
pg_q_0369,Time Seconds,number,142
pg_q_0369,Domain Weight %,number,6
pg_q_0370,Category,select,pain_science
pg_q_0370,Module,select,M8
pg_q_0370,Correct,checkbox,true
pg_q_0370,Difficulty,select,easy
pg_q_0370,Time Seconds,number,153
pg_q_0370,Domain Weight %,number,6
pg_q_0371,Category,select,pain_science
pg_q_0371,Module,select,M8
pg_q_0371,Correct,checkbox,true
pg_q_0371,Difficulty,select,easy
pg_q_0371,Time Seconds,number,76
pg_q_0371,Domain Weight %,number,6
pg_q_0372,Category,select,pain_science
pg_q_0372,Module,select,M8
pg_q_0372,Correct,checkbox,true
pg_q_0372,Difficulty,select,medium
pg_q_0372,Time Seconds,number,73
pg_q_0372,Domain Weight %,number,6
pg_q_0373,Category,select,pain_science
pg_q_0373,Module,select,M8
pg_q_0373,Correct,checkbox,true
pg_q_0373,Difficulty,select,hard
pg_q_0373,Time Seconds,number,123
pg_q_0373,Domain Weight %,number,6
pg_q_0374,Category,select,pain_science
pg_q_0374,Module,select,M8
pg_q_0374,Correct,checkbox,true
pg_q_0374,Difficulty,select,medium
pg_q_0374,Time Seconds,number,77
pg_q_0374,Domain Weight %,number,6
pg_q_0375,Category,select,pain_science
pg_q_0375,Module,select,M8
pg_q_0375,Correct,checkbox,true
pg_q_0375,Difficulty,select,easy
