entry_id,date,meal,food_id,food_name,brand,serving_size,serving_unit,servings,calories,total_fat_g,saturated_fat_g,cholesterol_mg,sodium_mg,total_carbs_g,dietary_fiber_g,sugars_g,protein_g
mde_0453,2026-07-23,Lunch,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,206,8,6,50,317,46,1,13,17
mde_0454,2026-07-23,Dinner,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,161,12,7,47,830,35,6,25,14
mde_0455,2026-07-23,Snacks,food_005,Baklava,,1 piece,piece,1,171,21,11,79,658,47,4,11,36
mde_0456,2026-07-24,Breakfast,food_003,Greek Salad,,1 serving,serving,1,486,13,3,18,470,50,3,18,39
mde_0457,2026-07-24,Lunch,food_005,Baklava,,1 piece,piece,1,346,21,6,71,536,40,0,5,14
mde_0458,2026-07-24,Dinner,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,484,13,8,64,891,54,7,16,14
mde_0459,2026-07-24,Snacks,food_003,Greek Salad,,1 serving,serving,1,185,13,4,37,541,42,4,19,37
mde_0460,2026-07-25,Breakfast,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,160,10,8,72,343,13,4,10,30
mde_0461,2026-07-25,Lunch,food_005,Baklava,,1 piece,piece,1,442,21,4,16,121,47,1,14,15
mde_0462,2026-07-25,Dinner,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,323,8,1,61,851,53,6,8,6
mde_0463,2026-07-25,Snacks,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,289,15,11,56,594,31,0,7,18
mde_0464,2026-07-26,Breakfast,food_003,Greek Salad,,1 serving,serving,1,188,8,4,1,719,22,0,18,5
mde_0465,2026-07-26,Lunch,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,284,20,10,22,295,54,8,21,10
mde_0466,2026-07-26,Dinner,food_004,Spanakopita,,1 piece,piece,1,482,12,8,14,675,59,6,22,40
mde_0467,2026-07-26,Snacks,food_004,Spanakopita,,1 piece,piece,1,157,5,9,75,674,41,8,18,17
mde_0468,2026-07-27,Breakfast,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,458,13,4,9,259,57,3,3,16
mde_0469,2026-07-27,Lunch,food_004,Spanakopita,,1 piece,piece,1,470,4,1,14,617,51,0,2,7
mde_0470,2026-07-27,Dinner,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,206,16,4,12,687,19,5,13,30
mde_0471,2026-07-27,Snacks,food_003,Greek Salad,,1 serving,serving,1,428,8,4,72,283,19,0,3,11
mde_0472,2026-07-28,Breakfast,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,343,12,5,68,440,32,1,7,26
mde_0473,2026-07-28,Lunch,food_005,Baklava,,1 piece,piece,1,452,13,5,80,425,11,6,7,35
mde_0474,2026-07-28,Dinner,food_003,Greek Salad,,1 serving,serving,1,402,13,12,46,291,30,6,1,5
mde_0475,2026-07-28,Snacks,food_005,Baklava,,1 piece,piece,1,345,8,9,61,732,21,6,10,13
mde_0476,2026-07-29,Breakfast,food_004,Spanakopita,,1 piece,piece,1,468,16,0,70,218,39,0,16,5
mde_0477,2026-07-29,Lunch,food_004,Spanakopita,,1 piece,piece,1,196,7,12,42,734,57,1,2,33
mde_0478,2026-07-29,Dinner,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,214,13,0,22,586,58,0,24,30
mde_0479,2026-07-29,Snacks,food_004,Spanakopita,,1 piece,piece,1,376,2,2,38,101,53,6,19,37
mde_0480,2026-07-30,Breakfast,food_003,Greek Salad,,1 serving,serving,1,413,3,7,15,388,43,0,14,22
mde_0481,2026-07-30,Lunch,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,434,10,6,8,793,36,1,21,17
mde_0482,2026-07-30,Dinner,food_005,Baklava,,1 piece,piece,1,421,15,11,35,653,21,1,11,10
mde_0483,2026-07-30,Snacks,food_004,Spanakopita,,1 piece,piece,1,226,20,12,10,497,51,7,1,15
mde_0484,2026-07-31,Breakfast,food_003,Greek Salad,,1 serving,serving,1,188,2,6,36,300,60,7,13,33
mde_0485,2026-07-31,Lunch,food_005,Baklava,,1 piece,piece,1,468,24,3,24,538,47,8,24,10
mde_0486,2026-07-31,Dinner,food_005,Baklava,,1 piece,piece,1,185,2,1,53,856,34,3,2,17
mde_0487,2026-07-31,Snacks,food_004,Spanakopita,,1 piece,piece,1,345,22,6,20,205,58,8,20,26
mde_0488,2026-08-01,Breakfast,food_005,Baklava,,1 piece,piece,1,287,13,4,47,748,12,0,4,17
mde_0489,2026-08-01,Lunch,food_005,Baklava,,1 piece,piece,1,451,18,6,35,116,37,4,21,12
mde_0490,2026-08-01,Dinner,food_004,Spanakopita,,1 piece,piece,1,309,24,10,14,96,32,2,8,12
mde_0491,2026-08-01,Snacks,food_003,Greek Salad,,1 serving,serving,1,150,21,12,47,762,35,4,17,13
mde_0492,2026-08-02,Breakfast,food_005,Baklava,,1 piece,piece,1,398,14,8,29,369,53,7,3,39
mde_0493,2026-08-02,Lunch,food_004,Spanakopita,,1 piece,piece,1,362,10,11,43,187,32,8,3,14
mde_0494,2026-08-02,Dinner,food_005,Baklava,,1 piece,piece,1,323,7,9,59,251,32,1,22,39
mde_0495,2026-08-02,Snacks,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,367,19,8,62,839,55,6,13,8
mde_0496,2026-08-03,Breakfast,food_004,Spanakopita,,1 piece,piece,1,477,17,4,59,308,55,6,10,25
mde_0497,2026-08-03,Lunch,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,192,8,0,66,123,47,6,17,34
mde_0498,2026-08-03,Dinner,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,498,14,6,46,353,58,3,15,5
mde_0499,2026-08-03,Snacks,food_003,Greek Salad,,1 serving,serving,1,382,2,8,72,134,40,7,13,16
mde_0500,2026-08-04,Breakfast,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,318,19,10,5,444,55,1,0,10
mde_0501,2026-08-04,Lunch,food_004,Spanakopita,,1 piece,piece,1,235,23,11,72,186,21,7,8,34
mde_0502,2026-08-04,Dinner,food_004,Spanakopita,,1 piece,piece,1,330,10,3,34,486,50,3,10,33
mde_0503,2026-08-04,Snacks,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,226,21,7,14,224,57,4,22,38
mde_0504,2026-08-05,Breakfast,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,459,16,1,80,419,31,1,7,10
mde_0505,2026-08-05,Lunch,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,233,13,1,53,263,60,8,8,20
mde_0506,2026-08-05,Dinner,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,469,9,0,57,615,47,3,8,22
mde_0507,2026-08-05,Snacks,food_004,Spanakopita,,1 piece,piece,1,414,19,8,54,181,27,4,3,35
mde_0508,2026-08-06,Breakfast,food_003,Greek Salad,,1 serving,serving,1,172,12,5,38,418,36,1,9,20
mde_0509,2026-08-06,Lunch,food_005,Baklava,,1 piece,piece,1,301,12,0,66,52,48,4,11,22
mde_0510,2026-08-06,Dinner,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,431,15,8,19,879,21,1,0,27
mde_0511,2026-08-06,Snacks,food_003,Greek Salad,,1 serving,serving,1,272,12,5,69,314,25,1,9,12
mde_0512,2026-08-07,Breakfast,food_003,Greek Salad,,1 serving,serving,1,379,4,2,71,265,40,6,7,18
mde_0513,2026-08-07,Lunch,food_003,Greek Salad,,1 serving,serving,1,175,15,10,17,515,21,1,8,6
mde_0514,2026-08-07,Dinner,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,201,21,2,57,507,31,1,12,14
mde_0515,2026-08-07,Snacks,food_005,Baklava,,1 piece,piece,1,155,12,11,30,320,41,1,1,8
mde_0516,2026-08-08,Breakfast,food_004,Spanakopita,,1 piece,piece,1,167,6,9,50,892,37,7,1,6
mde_0517,2026-08-08,Lunch,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,475,18,5,80,89,20,1,6,5
mde_0518,2026-08-08,Dinner,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,317,4,8,75,384,52,0,1,9
mde_0519,2026-08-08,Snacks,food_005,Baklava,,1 piece,piece,1,406,21,3,20,824,31,6,12,23
mde_0520,2026-08-09,Breakfast,food_003,Greek Salad,,1 serving,serving,1,334,9,5,42,348,26,8,16,37
mde_0521,2026-08-09,Lunch,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,462,3,4,27,719,40,6,21,14
mde_0522,2026-08-09,Dinner,food_004,Spanakopita,,1 piece,piece,1,228,17,5,29,292,39,0,21,26
mde_0523,2026-08-09,Snacks,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,496,11,4,39,744,41,3,11,32
mde_0524,2026-08-10,Breakfast,food_004,Spanakopita,,1 piece,piece,1,339,10,4,52,854,34,3,10,10
mde_0525,2026-08-10,Lunch,food_005,Baklava,,1 piece,piece,1,170,20,1,42,468,10,0,5,35
mde_0526,2026-08-10,Dinner,food_003,Greek Salad,,1 serving,serving,1,202,9,3,52,779,31,2,8,36
mde_0527,2026-08-10,Snacks,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,240,20,8,69,548,13,7,7,34
mde_0528,2026-08-11,Breakfast,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,225,6,4,54,396,37,5,8,7
mde_0529,2026-08-11,Lunch,food_004,Spanakopita,,1 piece,piece,1,246,12,5,73,837,21,4,25,6
