event_id,timestamp_cet,user_id,user_status,source_system,auth_method,workstation_id,badge_scan_present,vpn_session_present,service_actor,override_flag,ticket_ref,ip_address
EVT-1015191,2025-08-15T17:35:56+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.9
EVT-1015192,2025-08-15T09:55:46+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.16
EVT-1015193,2025-08-15T17:43:22+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.90
EVT-1015194,2025-08-18T14:11:23+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.46
EVT-1015195,2025-08-18T18:07:50+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.51
EVT-1015196,2025-08-18T13:43:22+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.23
EVT-1015197,2025-08-18T17:49:43+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.71
EVT-1015198,2025-08-18T12:55:18+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.64
EVT-1015199,2025-08-18T13:34:13+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.73
EVT-1015200,2025-08-19T14:14:34+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.70
EVT-1015201,2025-08-19T11:07:10+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.43
EVT-1015202,2025-08-19T11:27:56+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.75
EVT-1015203,2025-08-19T13:03:27+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.76
EVT-1015204,2025-08-19T17:27:16+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.77
EVT-1015205,2025-08-19T15:13:52+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.96
EVT-1015206,2025-08-20T09:20:29+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.17
EVT-1015207,2025-08-20T12:19:37+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.97
EVT-1015208,2025-08-20T08:40:20+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.68
EVT-1015209,2025-08-20T15:24:31+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.39
EVT-1015210,2025-08-20T11:43:44+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.64
EVT-1015211,2025-08-20T14:58:32+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.17
EVT-1015212,2025-08-21T15:11:55+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.51
EVT-1015213,2025-08-21T12:14:51+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.29
EVT-1015214,2025-08-21T11:42:02+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.61
EVT-1015215,2025-08-21T18:05:51+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.24
EVT-1015216,2025-08-21T11:04:07+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.4
EVT-1015217,2025-08-21T11:29:52+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.8
EVT-1015218,2025-08-22T07:38:53+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.63
EVT-1015219,2025-08-22T10:19:47+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.4
EVT-1015220,2025-08-22T08:16:45+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.6
EVT-1015221,2025-08-22T13:39:48+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.45
EVT-1015222,2025-08-22T18:00:40+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.80
EVT-1015223,2025-08-22T14:04:02+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.66
EVT-1015224,2025-08-25T08:25:23+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.86
EVT-1015225,2025-08-25T17:46:04+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.65
EVT-1015226,2025-08-25T18:11:43+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.52
EVT-1015227,2025-08-25T16:48:58+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.96
EVT-1015228,2025-08-25T15:21:36+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.24
EVT-1015229,2025-08-25T16:55:22+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.64
EVT-1015230,2025-08-26T10:17:20+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.92
EVT-1015231,2025-08-26T15:32:59+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.5
EVT-1015232,2025-08-26T08:16:46+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.95
EVT-1015233,2025-08-26T07:06:57+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.29
EVT-1015234,2025-08-26T14:14:10+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.67
EVT-1015235,2025-08-26T07:35:59+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.81
EVT-1015236,2025-08-27T16:38:38+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.22
EVT-1015237,2025-08-27T09:47:16+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.10
EVT-1015238,2025-08-27T15:25:08+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.38
EVT-1015239,2025-08-27T10:35:47+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.24
EVT-1015240,2025-08-27T16:49:36+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.43
EVT-1015241,2025-08-27T12:52:10+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.27
EVT-1015242,2025-08-28T08:26:57+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.76
EVT-1015243,2025-08-28T10:10:36+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.28
EVT-1015244,2025-08-28T15:02:09+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.31
EVT-1015245,2025-08-28T08:02:11+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.86
EVT-1015246,2025-08-28T15:52:09+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.87
EVT-1015247,2025-08-28T14:54:01+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.49
EVT-1015248,2025-08-29T09:48:37+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.10
EVT-1015249,2025-08-29T16:44:19+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.47
EVT-1015250,2025-08-29T07:57:58+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.9
EVT-1015251,2025-08-29T15:45:22+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.42
EVT-1015252,2025-08-29T09:39:48+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.34
EVT-1015253,2025-08-29T13:26:41+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.81
EVT-1015254,2025-09-01T13:44:28+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.44
EVT-1015255,2025-09-01T16:48:56+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.28
EVT-1015256,2025-09-01T15:34:03+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.34
EVT-1015257,2025-09-01T07:50:42+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.86
EVT-1015258,2025-09-01T09:58:43+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.27
EVT-1015259,2025-09-01T14:44:46+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.25
EVT-1015260,2025-09-02T18:11:59+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.82
EVT-1015261,2025-09-02T11:08:18+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.78
EVT-1015262,2025-09-02T17:44:03+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.36
EVT-1015263,2025-09-02T07:22:25+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.57
EVT-1015264,2025-09-02T12:18:47+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.34
EVT-1015265,2025-09-02T10:30:58+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.5
EVT-1015266,2025-09-03T17:58:45+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.95
EVT-1015267,2025-09-03T18:48:46+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.44
EVT-1015268,2025-09-03T18:47:56+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.29
EVT-1015269,2025-09-03T08:26:38+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.41
EVT-1015270,2025-09-03T16:49:19+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.50
EVT-1015271,2025-09-03T16:15:59+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.54
EVT-1015272,2025-09-04T18:11:48+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.83
EVT-1015273,2025-09-04T15:11:33+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.4
EVT-1015274,2025-09-04T07:26:17+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.47
EVT-1015275,2025-09-04T11:22:56+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.8
EVT-1015276,2025-09-04T08:52:09+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.55
EVT-1015277,2025-09-04T11:13:15+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.67
EVT-1015278,2025-09-05T07:22:52+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.22
EVT-1015279,2025-09-05T18:05:35+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.22
EVT-1015280,2025-09-05T14:00:28+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.30
EVT-1015281,2025-09-05T13:40:17+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.49
EVT-1015282,2025-09-05T16:27:48+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.18
EVT-1015283,2025-09-05T08:07:22+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.90
EVT-1015284,2025-09-08T16:41:02+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.23
EVT-1015285,2025-09-08T07:11:37+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.50
EVT-1015286,2025-09-08T11:53:20+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.75
EVT-1015287,2025-09-08T12:56:59+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.26
EVT-1015288,2025-09-08T18:24:13+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.48
EVT-1015289,2025-09-08T15:28:17+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.70
EVT-1015290,2025-09-09T17:59:06+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.55
EVT-1015291,2025-09-09T11:52:47+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.95
EVT-1015292,2025-09-09T13:55:46+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.32
EVT-1015293,2025-09-09T15:53:18+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.56
EVT-1015294,2025-09-09T13:26:24+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.92
EVT-1015295,2025-09-09T10:41:36+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.22
EVT-1015296,2025-09-10T09:32:17+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.15
EVT-1015297,2025-09-10T16:09:04+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.20
EVT-1015298,2025-09-10T09:12:04+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.57
EVT-1015299,2025-09-10T12:19:43+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.80
EVT-1015300,2025-09-10T14:05:07+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.25
EVT-1015301,2025-09-10T07:41:02+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.46
EVT-1015302,2025-09-11T15:48:34+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.76
EVT-1015303,2025-09-11T17:38:53+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.86
EVT-1015304,2025-09-11T18:26:03+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.97
EVT-1015305,2025-09-11T12:03:32+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.94
EVT-1015306,2025-09-11T13:16:20+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.17
EVT-1015307,2025-09-11T17:07:16+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.31
EVT-1015308,2025-09-12T07:42:53+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.3
EVT-1015309,2025-09-12T18:08:24+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.64
EVT-1015310,2025-09-12T11:54:56+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.41
EVT-1015311,2025-09-12T15:20:54+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.55
EVT-1015312,2025-09-12T17:15:14+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.39
EVT-1015313,2025-09-12T07:20:15+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.81
EVT-1015314,2025-09-15T18:36:00+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.40
EVT-1015315,2025-09-15T09:16:42+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.12
EVT-1015316,2025-09-15T08:24:59+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.60
EVT-1015317,2025-09-15T09:08:02+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.15
EVT-1015318,2025-09-15T10:24:39+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.28
EVT-1015319,2025-09-15T12:17:10+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.64
EVT-1015320,2025-09-16T07:44:37+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.92
EVT-1015321,2025-09-16T17:34:04+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.39
EVT-1015322,2025-09-16T07:19:16+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.12
EVT-1015323,2025-09-16T11:45:09+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.81
EVT-1015324,2025-09-16T13:04:22+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.6
EVT-1015325,2025-09-16T16:08:59+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.37
EVT-1015326,2025-09-17T18:28:46+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.5
EVT-1015327,2025-09-17T14:45:58+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.15
EVT-1015328,2025-09-17T14:17:14+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.3
EVT-1015329,2025-09-17T11:43:16+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.88
EVT-1015330,2025-09-17T09:40:47+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.93
EVT-1015331,2025-09-17T15:57:19+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.72
EVT-1015332,2025-09-18T07:41:31+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.6
EVT-1015333,2025-09-18T09:16:43+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.2
EVT-1015334,2025-09-18T15:33:04+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.19
EVT-1015335,2025-09-18T08:17:23+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.76
EVT-1015336,2025-09-18T07:12:09+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.42
EVT-1015337,2025-09-18T10:11:48+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.9
EVT-1015338,2025-09-19T15:05:23+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.39
EVT-1015339,2025-09-19T11:34:08+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.48
EVT-1015340,2025-09-19T17:27:42+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.20
EVT-1015341,2025-09-19T12:02:26+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.75
EVT-1015342,2025-09-19T11:29:30+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.22
EVT-1015343,2025-09-19T11:55:03+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.68
EVT-1015344,2025-09-22T17:26:32+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.37
EVT-1015345,2025-09-22T08:14:29+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.30
EVT-1015346,2025-09-22T07:40:52+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.42
EVT-1015347,2025-09-22T10:42:35+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.97
EVT-1015348,2025-09-22T12:29:41+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.86
EVT-1015349,2025-09-22T09:10:36+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.87
EVT-1015350,2025-09-23T07:07:21+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.14
EVT-1015351,2025-09-23T10:27:13+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.42
EVT-1015352,2025-09-23T13:42:59+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.95
EVT-1015353,2025-09-23T09:22:15+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.15
EVT-1015354,2025-09-23T09:23:11+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.38
EVT-1015355,2025-09-23T07:36:50+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.76
EVT-1015356,2025-09-24T16:03:00+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.86
EVT-1015357,2025-09-24T14:41:08+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.17
EVT-1015358,2025-09-24T14:41:32+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.43
EVT-1015359,2025-09-24T11:11:08+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.13
EVT-1015360,2025-09-24T10:33:05+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.49
EVT-1015361,2025-09-24T10:47:16+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.61
EVT-1015362,2025-09-25T08:41:19+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.95
EVT-1015363,2025-09-25T16:58:07+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.24
EVT-1015364,2025-09-25T10:27:21+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.19
EVT-1015365,2025-09-25T13:42:54+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.2
EVT-1015366,2025-09-25T10:50:22+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.91
EVT-1015367,2025-09-25T09:14:28+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.35
EVT-1015368,2025-09-26T10:00:36+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.26
EVT-1015369,2025-09-26T11:35:09+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.28
EVT-1015370,2025-09-26T15:37:55+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.91
EVT-1015371,2025-09-26T12:08:26+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.97
EVT-1015372,2025-09-26T17:34:54+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.12
EVT-1015373,2025-09-26T09:32:05+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.45
EVT-1015374,2025-09-29T08:20:43+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.15
EVT-1015375,2025-09-29T18:29:40+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.15
EVT-1015376,2025-09-29T10:40:25+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.24
EVT-1015377,2025-09-29T18:25:33+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.90
EVT-1015378,2025-09-29T18:32:54+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.28
EVT-1015379,2025-09-29T16:03:48+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.29
EVT-1015380,2025-09-30T08:47:51+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.96
EVT-1015381,2025-09-30T16:23:02+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.51
EVT-1015382,2025-09-30T18:55:58+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.30
EVT-1015383,2025-09-30T11:20:33+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.88
EVT-1015384,2025-09-30T09:40:44+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.40
EVT-1015385,2025-09-30T17:49:25+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.82
EVT-1015386,2025-10-01T18:00:30+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.98
EVT-1015387,2025-10-01T18:24:06+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.44
EVT-1015388,2025-10-01T18:21:17+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.42
EVT-1015389,2025-10-01T12:57:00+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.56
EVT-1015390,2025-10-01T18:07:08+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.93
EVT-1015391,2025-10-01T18:46:07+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.93
EVT-1015392,2025-10-02T08:16:18+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.41
EVT-1015393,2025-10-02T07:54:36+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.30
EVT-1015394,2025-10-02T07:47:41+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.34
EVT-1015395,2025-10-02T18:48:07+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.62
